query,google_place_url,business_name,business_domain,business_phone,type,sub_types,category,full_address,borough,street,city,postal_code,state,country,country_code,timezone,lat,lon,review_url,reviews_id,total_reviews,average_rating,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,working_hours,about,description,logo_url,photos_count,photo_url,street_view,price_range,business_status,is_verified,owner_title,owner_link,owner_id,reserving_table_links,booking_appointment_link,place_id,google_id,place_cid
walmarts in california,https://www.google.com/maps?cid=3735684522016747221,Walmart Supercenter,walmart.com, (858) 486-1882,Department store,"Department store, Bakery, Clothing store, Electronics store, Furniture store, Grocery store, Hardware store, Home goods store, Sporting goods store, Toy store",Department store,"13425 Community Rd, Poway, CA 92064",,13425 Community Rd,Poway,92064,California,United States,US,America/Los_Angeles,32.9590439,-117.0376465,https://search.google.com/local/reviews?placeid=ChIJXQhcSlH624AR1a67v0fR1zM&q=walmarts+in+california&authuser=0&hl=en&gl=US,3735684522016747221,4858,4.0,"{1: 408, 2: 216, 3: 606, 4: 1326, 5: 2302}",408,216,606,1326,2302,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'Curbside pickup': True, 'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'accessibility': {'Wheelchair accessible elevator': True, 'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'offerings': {'Repair services': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh3.googleusercontent.com/-QUepEOOnoQU/AAAAAAAAAAI/AAAAAAAAAAA/t3AK7ilkPvg/s44-p-k-no-ns-nd/photo.jpg,1798+,https://lh5.googleusercontent.com/p/AF1QipM9WeFU-A_KkJS8dH_U7SAt7iDPGpGah2-fNwoQ=w1600-h1000-k-no,,$,Operational,True,Walmart Supercenter (Owner),https://www.google.com/maps/contrib/104945751701711985669,104945751701711985669,,,ChIJXQhcSlH624AR1a67v0fR1zM,0x80dbfa514a5c085d:0x33d7d147bfbbaed5,3735684522016747221
walmarts in california,https://www.google.com/maps?cid=13069810247237928327,Walmart,walmart.com, (209) 524-4733,Department store,"Department store, Clothing store, Craft store, Electronics store, Furniture store, Grocery store, Hardware store, Home goods store, Sporting goods store, Toy store",Department store,"2225 Plaza Pkwy, Modesto, CA 95350",,2225 Plaza Pkwy,Modesto,95350,California,United States,US,America/Los_Angeles,37.6731324,-121.0370526,https://search.google.com/local/reviews?placeid=ChIJQ4_9mKBRkIARh4VgTCxLYbU&q=walmarts+in+california&authuser=0&hl=en&gl=US,-5376933826471623289,4809,3.7,"{1: 632, 2: 327, 3: 851, 4: 1089, 5: 1910}",632,327,851,1089,1910,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'offerings': {'Passport photos': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh4.googleusercontent.com/-0QaIylsiW94/AAAAAAAAAAI/AAAAAAAAAAA/7olwHcm9o9I/s44-p-k-no-ns-nd/photo.jpg,894+,https://lh5.googleusercontent.com/p/AF1QipP44KrqpPXS8eowkeWLaPtoPt5U9fsb0tzpkypt=w1600-h1000-k-no,,$,Operational,True,Walmart (Owner),https://www.google.com/maps/contrib/109728054953180502873,109728054953180502873,,,ChIJQ4_9mKBRkIARh4VgTCxLYbU,0x809051a098fd8f43:0xb5614b2c4c608587,13069810247237928327
walmarts in california,https://www.google.com/maps?cid=12447365423154349735,Walmart Neighborhood Market,walmart.com, (707) 359-3258,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"2050 Nut Tree Rd, Vacaville, CA 95687",,2050 Nut Tree Rd,Vacaville,95687,California,United States,US,America/Los_Angeles,38.3505653,-121.95104389999999,https://search.google.com/local/reviews?placeid=ChIJIbAYER89hYARp0aYROfsvaw&q=walmarts+in+california&authuser=0&hl=en&gl=US,-5999378650555201881,772,4.0,"{1: 58, 2: 24, 3: 117, 4: 216, 5: 357}",58,24,117,216,357,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible elevator': True, 'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Cash-only': True, 'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh3.googleusercontent.com/-sx-eYZ7p5pI/AAAAAAAAAAI/AAAAAAAAAAA/Y0tuhnDFB3o/s44-p-k-no-ns-nd/photo.jpg,104+,https://lh5.googleusercontent.com/p/AF1QipOXBzH1eGqcacWWhVWTRDdgc3p3Rly5uA8NypoB=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/103810221798793208362,103810221798793208362,,,ChIJIbAYER89hYARp0aYROfsvaw,0x80853d1f1118b021:0xacbdece7449846a7,12447365423154349735
walmarts in california,https://www.google.com/maps?cid=13165472279041332231,Walmart,walmart.com, (916) 585-7344,Department store,"Department store, Clothing store, Craft store, Electronics store, Furniture store, Grocery store, Hardware store, Home goods store, Sporting goods store, Toy store",Department store,"10075 Bruceville Rd, Elk Grove, CA 95757",,10075 Bruceville Rd,Elk Grove,95757,California,United States,US,America/Los_Angeles,38.3913322,-121.416153,https://search.google.com/local/reviews?placeid=ChIJeX4IXZHHmoARB9SCvEgntbY&q=walmarts+in+california&authuser=0&hl=en&gl=US,-5281271794668219385,2388,4.0,"{1: 171, 2: 92, 3: 334, 4: 695, 5: 1096}",171,92,334,695,1096,"{'Friday': '8AM–11PM', 'Saturday': '8AM–11PM', 'Sunday': '8AM–10PM', 'Monday': '8AM–11PM', 'Tuesday': '8AM–11PM', 'Wednesday': '8AM–11PM', 'Thursday': '8AM–11PM'}","{'service_options': {'Curbside pickup': True, 'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True}, 'offerings': {'Passport photos': True}, 'amenities': {'Restroom': True, 'Wi-Fi': False}, 'planning': {'Quick visit': True}, 'recycling': {'Batteries': True, 'Clothing': True, 'Electronics': True, 'Plastic bags': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh5.googleusercontent.com/-tIdFj7Q_vmI/AAAAAAAAAAI/AAAAAAAAAAA/ayhE_FFKvFY/s44-p-k-no-ns-nd/photo.jpg,728+,https://lh5.googleusercontent.com/p/AF1QipN9TVX-Ff39t61j5NGFuQ0de3wR_obiEawHn5QB=w1600-h1000-k-no,,$,Operational,True,Walmart (Owner),https://www.google.com/maps/contrib/118169257187510445568,118169257187510445568,,,ChIJeX4IXZHHmoARB9SCvEgntbY,0x809ac7915d087e79:0xb6b52748bc82d407,13165472279041332231
walmarts in california,https://www.google.com/maps?cid=18445747357096875959,Walmart Neighborhood Market,walmart.com, (562) 567-6488,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"14865 Telegraph Rd, La Mirada, CA 90638",,14865 Telegraph Rd,La Mirada,90638,California,United States,US,America/Los_Angeles,33.9185148,-118.0133584,https://search.google.com/local/reviews?placeid=ChIJl8ERvVQr3YARtxdc1H11_P8&q=walmarts+in+california&authuser=0&hl=en&gl=US,-996716612675657,1082,4.2,"{1: 85, 2: 38, 3: 111, 4: 240, 5: 608}",85,38,111,240,608,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'No-contact delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh6.googleusercontent.com/-bEKwY7pLwIc/AAAAAAAAAAI/AAAAAAAAAAA/07ZwqPbGJLQ/s44-p-k-no-ns-nd/photo.jpg,230+,https://lh5.googleusercontent.com/p/AF1QipPjBVDWe_snMtlDQYjAHQ8t0t753t9OhtgvM5Ct=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/109306039834115799697,109306039834115799697,,,ChIJl8ERvVQr3YARtxdc1H11_P8,0x80dd2b54bd11c197:0xfffc757dd45c17b7,18445747357096875959
walmarts in california,https://www.google.com/maps?cid=11001157014424828201,Walmart Neighborhood Market,walmart.com, (951) 393-6405,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"1560 W 6th St, Corona, CA 92882",,1560 W 6th St,Corona,92882,California,United States,US,America/Los_Angeles,33.877217099999996,-117.5960818,https://search.google.com/local/reviews?placeid=ChIJf24A_l_I3IARKbkWmwT2q5g&q=walmarts+in+california&authuser=0&hl=en&gl=US,-7445587059284723415,1420,4.1,"{1: 107, 2: 51, 3: 199, 4: 351, 5: 712}",107,51,199,351,712,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'No-contact delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'COVID-19 testing center': True, 'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True, 'Referral required': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh3.googleusercontent.com/-ZvSRFUANPdA/AAAAAAAAAAI/AAAAAAAAAAA/qD7OB2eY8mQ/s44-p-k-no-ns-nd/photo.jpg,240+,https://lh5.googleusercontent.com/p/AF1QipMJ7Xze2inWC8i5-yVPUdJGoQooT0XpevMSlz5C=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/100723611479526226239,100723611479526226239,,,ChIJf24A_l_I3IARKbkWmwT2q5g,0x80dcc85ffe006e7f:0x98abf6049b16b929,11001157014424828201
walmarts in california,https://www.google.com/maps?cid=1988800860187473863,Walmart Neighborhood Market,walmart.com, (661) 202-3602,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"3875 Rancho Vista Blvd, Palmdale, CA 93551",,3875 Rancho Vista Blvd,Palmdale,93551,California,United States,US,America/Los_Angeles,34.6141788,-118.20012129999999,https://search.google.com/local/reviews?placeid=ChIJ06TRvFtZwoARxzd3YNijmRs&q=walmarts+in+california&authuser=0&hl=en&gl=US,1988800860187473863,1178,4.2,"{1: 70, 2: 36, 3: 112, 4: 281, 5: 679}",70,36,112,281,679,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'highlights': {'COVID-19 testing center': True, 'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True, 'Appointment required for Covid Test': True, 'Referral required': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh3.googleusercontent.com/-y4dQFW4Hsd4/AAAAAAAAAAI/AAAAAAAAAAA/eKQ2Wld3w-k/s44-p-k-no-ns-nd/photo.jpg,139+,https://lh5.googleusercontent.com/p/AF1QipMyX3A56wr3m_9PnVDcL8RQzSqBWy3XaSYFFIKO=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/107478826567778852095,107478826567778852095,,,ChIJ06TRvFtZwoARxzd3YNijmRs,0x80c2595bbcd1a4d3:0x1b99a3d8607737c7,1988800860187473863
walmarts in california,https://www.google.com/maps?cid=17440183455248725801,Walmart Neighborhood Market,walmart.com, (559) 862-2062,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"6855 N Willow Ave, Fresno, CA 93710",,6855 N Willow Ave,Fresno,93710,California,United States,US,America/Los_Angeles,36.836518999999996,-119.73080569999999,https://search.google.com/local/reviews?placeid=ChIJg9NNU9tclIARKbe-U3P6B_I&q=walmarts+in+california&authuser=0&hl=en&gl=US,-1006560618460825815,1237,4.2,"{1: 66, 2: 30, 3: 132, 4: 358, 5: 651}",66,30,132,358,651,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'No-contact delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'recycling': {'Plastic bags': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh3.googleusercontent.com/-lVz6O_UlCg0/AAAAAAAAAAI/AAAAAAAAAAA/rKWZzJnW8PA/s44-p-k-no-ns-nd/photo.jpg,268+,https://lh5.googleusercontent.com/p/AF1QipN0Imm8Y4IkDrUuAMnJ29l0EGHyAmzntVjtMVMx=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/101384061870876004680,101384061870876004680,,,ChIJg9NNU9tclIARKbe-U3P6B_I,0x80945cdb534dd383:0xf207fa7353beb729,17440183455248725801
walmarts in california,https://www.google.com/maps?cid=6302719719074961660,Walmart,walmart.com, (559) 783-8195,Department store,"Department store, Clothing store, Craft store, Electronics store, Furniture store, Grocery store, Hardware store, Home goods store, Sporting goods store, Toy store",Department store,"1250 W Henderson Ave, Porterville, CA 93257",West Porterville,1250 W Henderson Ave,Porterville,93257,California,United States,US,America/Los_Angeles,36.0829665,-119.0446934,https://search.google.com/local/reviews?placeid=ChIJMdTChwC46oAR_BhQ9jDCd1c&q=walmarts+in+california&authuser=0&hl=en&gl=US,6302719719074961660,3162,3.7,"{1: 369, 2: 254, 3: 566, 4: 663, 5: 1310}",369,254,566,663,1310,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'offerings': {'Repair services': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh4.googleusercontent.com/-3zFW3_s00XE/AAAAAAAAAAI/AAAAAAAAAAA/rCzwSYtl56s/s44-p-k-no-ns-nd/photo.jpg,489+,https://lh5.googleusercontent.com/p/AF1QipOp8PLbj6g2zJa-wNvECP9yMR4nxHHG5yEwmk-g=w1600-h1000-k-no,,$,Operational,True,Walmart (Owner),https://www.google.com/maps/contrib/117349636314749927713,117349636314749927713,,,ChIJMdTChwC46oAR_BhQ9jDCd1c,0x80eab80087c2d431:0x5777c230f65018fc,6302719719074961660
walmarts in california,https://www.google.com/maps?cid=16260761604383770580,Walmart,walmart.com, (805) 200-5224,Department store,"Department store, Clothing store, Craft store, Electronics store, Furniture store, Grocery store, Hardware store, Home goods store, Sporting goods store, Toy store",Department store,"2701 Saviers Rd, Oxnard, CA 93033",Kamala Park,2701 Saviers Rd,Oxnard,93033,California,United States,US,America/Los_Angeles,34.1746159,-119.17958329999999,https://search.google.com/local/reviews?placeid=ChIJ_T9nb_NO6IAR1AebpobUqeE&q=walmarts+in+california&authuser=0&hl=en&gl=US,-2185982469325781036,2571,4.0,"{1: 231, 2: 106, 3: 366, 4: 640, 5: 1228}",231,106,366,640,1228,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh3.googleusercontent.com/-4bU--qXSA_g/AAAAAAAAAAI/AAAAAAAAAAA/9gmjcu2MdMI/s44-p-k-no-ns-nd/photo.jpg,406+,https://lh5.googleusercontent.com/p/AF1QipOaNRfzbm0SAjKlhFE6um4qQiRAQx5U4lrXyNMj=w1600-h1000-k-no,,$,Operational,True,Walmart (Owner),https://www.google.com/maps/contrib/106023088547558979797,106023088547558979797,,,ChIJ_T9nb_NO6IAR1AebpobUqeE,0x80e84ef36f673ffd:0xe1a9d486a69b07d4,16260761604383770580
walmarts in california,https://www.google.com/maps?cid=16260761604383770580,Walmart,walmart.com, (805) 200-5224,Department store,"Department store, Clothing store, Craft store, Electronics store, Furniture store, Grocery store, Hardware store, Home goods store, Sporting goods store, Toy store",Department store,"2701 Saviers Rd, Oxnard, CA 93033",Kamala Park,2701 Saviers Rd,Oxnard,93033,California,United States,US,America/Los_Angeles,34.1746159,-119.17958329999999,https://search.google.com/local/reviews?placeid=ChIJ_T9nb_NO6IAR1AebpobUqeE&q=walmarts+in+california&authuser=0&hl=en&gl=US,-2185982469325781036,2571,4.0,"{1: 231, 2: 106, 3: 366, 4: 640, 5: 1228}",231,106,366,640,1228,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh3.googleusercontent.com/-4bU--qXSA_g/AAAAAAAAAAI/AAAAAAAAAAA/9gmjcu2MdMI/s44-p-k-no-ns-nd/photo.jpg,406+,https://lh5.googleusercontent.com/p/AF1QipOaNRfzbm0SAjKlhFE6um4qQiRAQx5U4lrXyNMj=w1600-h1000-k-no,,$,Operational,True,Walmart (Owner),https://www.google.com/maps/contrib/106023088547558979797,106023088547558979797,,,ChIJ_T9nb_NO6IAR1AebpobUqeE,0x80e84ef36f673ffd:0xe1a9d486a69b07d4,16260761604383770580
walmarts in california,https://www.google.com/maps?cid=10954587248435979621,Walmart Neighborhood Market,walmart.com, (209) 222-5632,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market, Supermarket",Grocery store,"1421 Coffee Rd, Modesto, CA 95355",,1421 Coffee Rd,Modesto,95355,California,United States,US,America/Los_Angeles,37.664608799999996,-120.9766185,https://search.google.com/local/reviews?placeid=ChIJKSEX1gJUkIARZeUMBBCDBpg&q=walmarts+in+california&authuser=0&hl=en&gl=US,-7492156825273571995,2257,3.8,"{1: 204, 2: 139, 3: 421, 4: 592, 5: 901}",204,139,421,592,901,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'No-contact delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'recycling': {'Plastic bags': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh5.googleusercontent.com/-LQqEcsf3-Kg/AAAAAAAAAAI/AAAAAAAAAAA/7HDCbKs2Lfw/s44-p-k-no-ns-nd/photo.jpg,252+,https://lh5.googleusercontent.com/p/AF1QipM1Kc2BWYgF1TM_9GapbYhKDE-zaUBBPzdkg2UM=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/117574759767932850528,117574759767932850528,,,ChIJKSEX1gJUkIARZeUMBBCDBpg,0x80905402d6172129:0x98068310040ce565,10954587248435979621
walmarts in california,https://www.google.com/maps?cid=14881075873059629366,Walmart Neighborhood Market,walmart.com, (916) 534-1157,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"6005 Madison Ave, Carmichael, CA 95608",,6005 Madison Ave,Carmichael,95608,California,United States,US,America/Los_Angeles,38.662587699999996,-121.32494319999999,https://search.google.com/local/reviews?placeid=ChIJma4SSO_emoARNulayakzhM4&q=walmarts+in+california&authuser=0&hl=en&gl=US,-3565668200649922250,2314,3.7,"{1: 229, 2: 184, 3: 452, 4: 574, 5: 875}",229,184,452,574,875,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible elevator': True, 'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh5.googleusercontent.com/-feSTwPnJ84M/AAAAAAAAAAI/AAAAAAAAAAA/zzpZcfRfPNU/s44-p-k-no-ns-nd/photo.jpg,259+,https://lh5.googleusercontent.com/p/AF1QipORxHRypEMRlbAPwfErVYZTrocAI5uKcIzAp6Xw=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/115593740288776373701,115593740288776373701,,,ChIJma4SSO_emoARNulayakzhM4,0x809adeef4812ae99:0xce8433a9c95ae936,14881075873059629366
walmarts in california,https://www.google.com/maps?cid=18182466420390221674,Walmart Neighborhood Market,walmart.com, (408) 961-3599,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market, Supermarket",Grocery store,"3255 Mission College Blvd, Santa Clara, CA 95054",,3255 Mission College Blvd,Santa Clara,95054,California,United States,US,America/Los_Angeles,37.390084,-121.9854336,https://search.google.com/local/reviews?placeid=ChIJMcjCStzJj4ARatfT398YVfw&q=walmarts+in+california&authuser=0&hl=en&gl=US,-264277653319329942,2740,4.0,"{1: 154, 2: 99, 3: 420, 4: 894, 5: 1173}",154,99,420,894,1173,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'No-contact delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh4.googleusercontent.com/-bgm5394mmkg/AAAAAAAAAAI/AAAAAAAAAAA/5qbH0s8sJqU/s44-p-k-no-ns-nd/photo.jpg,1623+,https://lh5.googleusercontent.com/p/AF1QipPFPVV6S5Os907fs9apDGVJdtoSgx53uOtPh26h=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/112803622249051081483,112803622249051081483,,,ChIJMcjCStzJj4ARatfT398YVfw,0x808fc9dc4ac2c831:0xfc5518dfdfd3d76a,18182466420390221674
walmarts in california,https://www.google.com/maps?cid=12155882549528092539,Walmart Neighborhood Market,walmart.com, (661) 368-7065,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"5625 Calloway Dr, Bakersfield, CA 93312",Crystal Ranch,5625 Calloway Dr,Bakersfield,93312,California,United States,US,America/Los_Angeles,35.4119056,-119.11262099999999,https://search.google.com/local/reviews?placeid=ChIJa7SSgT5D6oARe9_9L8Zesqg&q=walmarts+in+california&authuser=0&hl=en&gl=US,-6290861524181459077,1073,4.2,"{1: 68, 2: 41, 3: 107, 4: 270, 5: 587}",68,41,107,270,587,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'highlights': {'COVID-19 testing center': True, 'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True, 'Appointment required for Covid Test': True, 'Referral required': True}, 'recycling': {'Plastic bags': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh5.googleusercontent.com/-yEOsLu5W_o4/AAAAAAAAAAI/AAAAAAAAAAA/nOOkdclVSDg/s44-p-k-no-ns-nd/photo.jpg,121+,https://lh5.googleusercontent.com/p/AF1QipNKQymuzodwthPsxGaLewLrJo7IO3etW3MSv9q5=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/110323527714237549597,110323527714237549597,,,ChIJa7SSgT5D6oARe9_9L8Zesqg,0x80ea433e8192b46b:0xa8b25ec62ffddf7b,12155882549528092539
